,Property Link,Date,Review Rating,Review Tagline,Comments
382,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Jul 26, 2018",5/5,Beautiful Home and Incredible Views,"Jennifer's home is beautiful, well kept and included everything we needed to make our stay comfortable and entertaining. The minute you enter the home the attention to detail is evident. The house is tastefully decorated with every comfort you might wish for. The views are spectacular and peaceful at the same time. The paddle boards and kayak were a very good addition and made for beautiful moments and memories with our little and curious granddaughter. We had an amazing time and will cherish this experience forever. Thank you Jennifer for sharing your home with us.

"
383,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Jul 11, 2018",5/5,The pictures don't lie,"We stayed from July 2nd to July 6th and it was the perfect house in the perfect location for so many activities. There were 6 of us, my wife and 4 college age kids, so the upstairs master was perfect to get away and let them have the downstairs in the evenings. We did have a downstairs shower issue but it was fixed within hours by the handyman. We enjoyed the area down by the river/lake and the tram ride down. Warning, the water is VERY cold but refreshing. We enjoyed watching the paddle boarders and the fog in the morning over the river/lake. Very awesome views from the deck!!

"
384,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Jun 26, 2018",5/5,Great view and rooms.,"Good living space and view of the water. Enjoyed the stay.

"
385,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Jun 24, 2018",5/5,Great place on the lake!,"Our family had a great time. House was perfect for the five of us. Rented a boat and cruised the lake. Our college aged kids enjoyed it so much as did the family dog!!!

"
386,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Jun 10, 2018",5/5,A perfect getaway!,"I almost hesitate to write this review as I don't want this place to be booked the next time we want to rent it. The house is two stories with the Master Bedroom tucked away upstairs with its beautiful private patio. The Main floor has two addition bedrooms, dining room, living room, laundry room and bathroom. Nestled on a cliff, the hot tub on the patio offered great views of the valley below. Jennifer did a wonderful job decorating the house with each door a reclaimed piece of art. Hand rails, tile, sinks were all thoughtfully planned out with no expense spared. There is a tram that runs from the house down below to the lakeside where there is a private boathouse and patio area. The tram itself is a marvel of engineering, self leveling and fun. Kayaks and paddle boards completed the well thought out paradise. The only complaint? The water was a bit chilly but I imagine that it would be perfect in August.

"
387,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"May 21, 2018",5/5,Absolutely Incredible!,"This property is perfection! The home is beautiful and extremely well-kept. The view is breath-taking! The tram that takes you down to the lake front area worked perfectly. I cannot imagine a better place to stay at the lake! Will absolutely be booking again in the future! Thank you Jennifer for sharing your gorgeous property with us!

"
388,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"May 16, 2018",5/5,Beautiful view. Excellent property,"Would certainly come to Austin and stay in this home again whenever I have the opportunity

"
389,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"May 6, 2018",5/5,Amazing place,"Beautiful views

"
390,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Apr 30, 2018",5/5,Great place to get away!,"Super awesome place to visit! The location is perfect and the views are to die for. The tram was a great addition and there was so much in driving distance. We are already planning to stay again in the future!

"
391,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Apr 24, 2018",5/5,Beautiful Home,"Incredibly unique property with breath-taking views. We had a great time!

"
392,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Apr 11, 2018",5/5,Beautiful retreat!,"We got lucky and had great weather so thoroughly enjoyed the decks and waterfront area below. House was as described and the tram between water and house worked perfectly. WiFi was spotty but worked in certain rooms - enough to keep the teenagers connected. Only thing of note was that if main floor bath fan was left on for any amount of time it seemed to pull in smell from septic system.

Jennifer was very responsive and gracious the two times I contacted her during our 5 days at the house.

Overall, great value for the price. We would love to stay here again!

"
393,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Mar 17, 2018",5/5,Treehouse on the Lake,"Wonderful stay at this very well kept two-story on the lake. Quiet, peaceful, and private. Jennifer is excellent at details and is quick to respond to any issues. This one is a jewel.

"
394,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Mar 5, 2018",5/5,Relaxing and Beautiful,"Home owners are welcoming and quick to respond to any questions or concerns you may have. House is very clean and well kept with breath taking views. My boys loved the tram that takes you from the house to the lake property! There was a kayak and paddle board available to enjoy the lake. Our family enjoyed our stay at this property and look forward to renting again in the future! I highly recommend staying at this property!

"
395,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Nov 27, 2017",5/5,Amazing Lake Austin View,"My family had the pleasure of spending a holiday weekend here. The views from the house are spectacular and the lake, as experienced from the boathouse and terrace, is beautiful. When we were there the tram connecting the two was under landing repairs so we were unable to utilize that convenience; no worries, there is a road that conveniently connects the two. The three story deck at the house (with hot tub) was awesome.

The interior of the house is clean, well laid out, and recently redecorated. All in all, a great interior experience. We felt comfortable and relaxed. The house was very well equipped; we have rented many houses over the years and this kitchen was the best. My favorite experience is the view from the Master Bedroom in the morning; the sun comes peeking through the oak trees that shelter the house and decks. It feels like you can see forever.

The completely fenced yard was a boon for our dogs. They were able to be outside without us worrying about their safety.

"
396,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Oct 23, 2017",5/5,Beautiful Waterfront,"We stayed here with 2 other couples and had a great time. The home itself is really well furnished and decorated. It was clean and comfortable as well. The access to the water was a great way to start each morning. The proximity to Austin and other attractions was a perfect addition to staying here.

"
397,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Oct 22, 2017",5/5,Great view & well maintained,"This house is perfect! waking up the lake and other beautiful scenery was so peaceful. Enjoying a cup of coffee on not just one but TWO furnished decks overlooking the lake is a great way to start your morning . It was very clean and decorated so cute! I would recommend anyone to stay here. You'll never want to leave!

"
398,https://www.homeaway.com/vacation-rental/p1146249vb#reviews,"Oct 11, 2017",5/5,Peaceful Lake Retreat with stunning views,"My husband and I stayed here for 2 weeks in August. The house and grounds were beautifully decorated and maintained. The house is in a great location to many wonderful hill country options. We jumped in the tram right outside our backdoor and rode down to the waterfront property located on Lake austin. We spent several days on lake Austin, paddle boarding, swimming and boating. The house is conveniently located to Lake Travis as well, we spent several days on that lake. The kitchen had everything we needed to cook if we wanted a quite Evening in after a day on the water or we could take a short car trip into downtown Austin to enjoy what the city had to offer such as Shopping/ dining on South Congress, live music in the warehouse district/6th street or laying out in Zilker Park. We even did some day trips to Schlitterbahn and Hamilton Pools. Beautiful views from the house and shower overlooking the lake and dam, watched the sunrise from my bed in the master bedroom. The other bedrooms were decorated beautifully and were very comfortable. I highly recommend this property for a romantic getaway or family vacation! We will be back next year!

"
399,https://www.homeaway.com/vacation-rental/p1146297vb#reviews,"Sep 6, 2018",5/5,Gorgeous Place!,"I stayed for 5 days and absolutely loved it. Very easy to get into downtown for work each day and then super cozy at night when I needed to relax. Would definitely stay here again on future trips to Austin.

"
400,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Sep 20, 2018",5/5,"Great apt, luxurious setup for good price","Great apt, spacious, high-end, great location. I’ve stayed here before and will definitely book it again when I’m in Downtown Austin again

"
401,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Sep 8, 2018",5/5,EXCELLENT!,"We couldn’t be more pleased with our stay; the unit, the amenities, the location - all PERFECT! We will be returning to Austin in 6 - 8 months and plan to book here again!

"
402,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Aug 11, 2018",5/5,Beautiful building in a prime location,"We had a great stay in Austin, and the Catherine was beautiful and very convenient.

"
403,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Jul 26, 2018",5/5,The Catherine was outstanding !!! We lov ed it so much and we are very particular!,"The apartment was spectacular!!! In every aspect!!

"
404,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Jul 19, 2018",5/5,Great stay! Loved the apt!,"Very clean. Check in amd out was very easy. Prime location. No problems at all.

"
405,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Jul 1, 2018",4/5,The apartment was very nice! Nice furniture.. nice view..amazing building and perfect location!,"We absolutely loved our stay! The only reason I didn’t give it a 5 Star is because of the trash shoot being located right behind the second bedroom (room with the king bed) wall. If your a heavy sleeper- then it won’t bother you! And it doesn’t effect the master bedroom (has a queen bed).

Beyond that everything was perfect. The furniture and decor was very nice & comfortable. The apartment was clean with plenty of fresh towels.

The apartment building and location is phenomenal. Roof top loung overlooking Lady Bird Lake, Infiniti pool.. and walking distance to LBL and the trail.

You are also right by Bat Bridge off S. Congress.

Everything was very nice. The residence at the apartments were also very sweet and welcoming. We had our 2 year old with us and we were shown lots of love!

"
406,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Jun 18, 2018",5/5,Fantastic condo!,"Superb condo, in a great location and the building is amazing.

"
407,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"May 17, 2018",5/5,Place was beautiful,"We choose this location for business conference. It was at great location with many places to eat nearby. Staff at building and Haus were awesome! absolutely recommend !!!

"
408,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Jan 9, 2018",4/5,Lovely luxury apartment,"Great for two couples. Nice kitchen, though we wound up eating out every meal due to great restaurants in Austin. Walking distance to both downtown and SoCo and beautiful views on downtown skyline.

Took 1 star off for constantly running toilet in MBA and lack of trash receptacle in kitchen/common area.

"
409,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Dec 11, 2017",5/5,We loved it!,"Excellent property!

"
410,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Dec 3, 2017",5/5,Great place to stay!,"We loved the apartment and the Catherine building has a lot of offer including roof top bar and is in close proximity to downtown. The views are spectacular!

"
411,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,"Oct 30, 2017",4/5,Location is great!,"The location was perfect! Walking distance to lots of restaurants and 6th Street. Can see bat bridge from balcony. Bathtubs are huge and a little tricky to exit. We had a minor maintenance problem that was quickly fixed. Only negative is that building trash shoot runs in wall behind secondary bedroom.

"
412,https://www.homeaway.com/vacation-rental/p1148406vb#reviews,"Apr 26, 2018",5/5,Austin trip review,"Wonderful space and location! The place was homey, clean, and comfortable. Any time I needed something, I looked and it was there. I easily felt at home during my stay! The 3 and a half bath helped our group of 10 get ready without it taking too long. They also had some really nice speakers which helped set the vibe. The house was about 10-15 mins from downtown which was not too bad. Kristin called us the first day and let us know they were just a phone call away if we needed anything! I would definitely recommend this place to anyone looking for a great place in austin.

Thanks again!

"
413,https://www.homeaway.com/vacation-rental/p1148406vb#reviews,"Apr 9, 2018",5/5,"Property was everything I hoped for, but communication with the host put it over the top!","Kristin is wonderful with communication! She was actually out of town during my stay, heard that it had gotten cold in Austin, and contacted me about how to adjust the heat and extra blankets. The house itself is beautiful, the street is quiet and pretty, even the neighbors were friendly! Super convenient location less than 5 miles from downtown, a stones throw to Zilker, and a great starting point if you plan to go to dripping springs. Great for large groups (ours actually wound up being 12 strong) and everyone had a place to sleep. 5 stars!

"
414,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Oct 4, 2018",5/5,Great Spot,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We loved our stay here! The house was clean, spacious, and exactly how it appeared in the pictures. The location is amazing, walking distance to South Congress. Would definitely stay here again!

"
415,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Sep 12, 2018",2/5,"Pretty, but infested","Rating Details:

The property manager was adequately helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

The home was very nice and in a great location, but in the theee nights we stayed, there were four cockroaches that came out, and it was very uncomfortable to sleep at night.

"
416,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 30, 2018",5/5,Beautiful Modern Home,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This home was spacious with the space our family needed for a weekend away in Austin. Each bedroom and bathroom was well appointed and the lighting, a/c and fans was perfect for each space. My only caveat is that we came across some waterbugs throughout the stay (in the kitchen and bathroom). The home seemed otherwise very clean, but I'd warn guests to keep food in the fridge and dishes clean to avoid any surprises.

"
417,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 21, 2018",5/5,Love Love Love!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Loved the home. Very clean and very modern. In a great location close to all kinds of eating places and shops. Out of the hustle and bustle of the direct downtown area. Would love to return!

"
418,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 21, 2018",5/5,Wonderful location for visiting Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We enjoyed the location, spaciousness and amenities in this home. We concur with other reviewers that suggest curtains should be installed in at least two of the bedrooms. The shades that are there do not provide privacy or darken the room enough. We also would have like to have had at least one additional chair in the living area. We would stay here again for sure but these couple of changes would make it perfect.

"
419,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 21, 2018",4/5,"Clean, newer construction, convenient location.","Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The home was neat and clean, comfortable. However, the upstairs A/C did not get cold and it was very warm sleeping at night. Also, the upper window s let in too much light and no way to black out. The ceiling fan did not work in the room I stayed in and was very warm

"
420,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 16, 2018",5/5,"Love, love, love this one!","Beautiful property. Very modern. Very clean. Really comfortable. Located in a great part of town for walking to local restaurants. The home was like New Condition. Beds were really comfortable. Shower had great water pressure. These are two things I judge a good rental by. We rode electric scooters to downtown for our event each morning and rode the scooters or Ubered home and just left our vehicle in the carport. Checkin and check out were super easy and really just couldn’t have asked for a better experience. This was a business trip. I would love to return and bring my wife to experience the neighborhood and see the city from another view. Greatness!!!

"
421,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Aug 3, 2018",5/5,Perfect,"Perfect for our two day stay. Clean, spacious, comfortable, bright., conveniently located. No complaints.

"
422,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Jun 29, 2018",5/5,Fantastic place in great location,"Very well equipped house in a killer Austin location. Walk to restaurants and bars. Well-appointed and comfortable.

"
423,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"May 23, 2018",5/5,"Nice, Clean Place in a Great Location","Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Loved this place! Super great location and everything was just like the pictures. Definitely a rental, not outfitted for long-term stays (no soap, no spices, etc). One tip for rental company is to get a blind for the main door (it's a huge window), because the thermostat is right in the path of the sunlight and it reads the whole apartment as hot, when it's really very chilly and probably expensive as a property owner.

"
424,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"May 11, 2018",4/5,Perfect Girls Getaway House in Great Location,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Rented this house for a weekend getaway with some college friends. Overall this property was fantastic. Good layout, clean, and overall decently stocked. It was lacking some towels, missing a toaster and a broom/Swiffer so we could tidy up to avoid insects, which only became a concern when we spotted a cockroach. Called the management company on these items and they did offer to send out housekeeping. It's in a great location. Nice walk to South Congress and short Uber rides to downtown, Rainey and Sixth Street. Would recommend this property.

"
425,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"May 8, 2018",5/5,"Love Texas!,!!","Rating Details:

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Lovely house very clean had a wonderful time in Austin Thank you turnkey

"
426,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Apr 6, 2018",5/5,A great place to say when in Austin,"Just like the property next door to this one, this home is perfect in every way. The simplistic decor makes it feel minimalist, and comfortable. There is no clutter, the entire place is well cared for and clean. The amenities that are provided exceed those of a hotel any day. It is a great location in terms of walking, there is off street parking, and the community is residential, so you feel like you are at home. The house has key less entry, which was a bit tricky at first, but overall, this was a success.

"
427,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Feb 21, 2018",5/5,Perfect Austin Location,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We stayed in town for the Austin Marathon and absolutely loved the location. The house itself was clean, comfortable, and beautifully furnished. We will definitely be staying here again! A couple tips, there isn't a ton of kitchen supplies (we couldn't find a cutting board or aluminum foil/plastic wrap), but with so many amazing restaurants nearby, it wasn't too much of a problem for us. Also, the master bedroom's curtains aren't terribly efficient. We noticed that it was still somewhat visible from the outside. But we just made sure we kept the master bathroom door closed when showering and were fully clothed when walking around. :)

"
428,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Feb 8, 2018",3/5,Beautiful House if you don’t mind the lack of safety!,"Rating Details:

The property manager was adequately helpful.

The vacation rental was clean.

I was happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

The house was very nice and in a great location. However, you can see directly into the house, in detail, from the back of this house-which is a well used alley. As a group of women we did not feel safe AT ALL. Especially after the motion sensor on the side of the house went off at 3am and the next morning a cigarette butt was found next to the main door and large footprints along the side of the house made it aware someone not in our group was lurking around the house. Please put up curtains in the bedroom! Also, the smoke alarm in the bedroom was missing. We had a cockroach walk across the kitchen into the laundry closet. Three easy and cheap fixes would have made this stay much better. Put up curtains in the back bedroom! Replace the smoke detector and hire pest control. It also wouldn’t be expensive to have kitchen staples in the house, we could have used a cutting board during our stay but there wasn’t one!

"
429,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Jan 18, 2018",5/5,Amazing Stay on 1st Street!!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

It was a great location. Right next to La Mexicana for amazing breakfast tacos and right next to Churro Co. for amazing snacks. Polvos was also right across the street for great happy hour. Walking distance to SoCo and all the parks and downtown. Can't recommend it highly enough! Lots of space and very comfortable. The coffee maker didn't work when we got there, but they fixed it right away. Suggestions: 1) Have at least a couple of pods of coffee when we arrive as it was rough that first day lol; 2) Put some more chairs for outside as the little bistro set is nice, but only seats 2; 3) BLACKOUT SHADES for the master bedroom. The last one is really the most important. It wasn't an issue for us as we had a toddler who wakes up at 6am so we beat the sun everyday, but definitely not going to be sleeping in once that sun comes out. It really was a great stay and can't wait to get back again! The parking in the back was really clutch as street parking got full sometimes.

"
430,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Jan 12, 2018",5/5,Cozy home near restaurants,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We stayed 4 nights enjoyed vietnamese mexican and lots of great restaurants nearby.The house has 2 car garage ,convinient for a rental car to go to wine country trips around Austin.

"
431,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Dec 10, 2017",5/5,Thanksgiving,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The house was very nice and in a great location. We had a problem with the TV and called, it was fixed right away. I would recommend it and stay there again.

"
432,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Nov 6, 2017",5/5,Bachelorette weekend getaway!,"Rating Details:

The property manager was more than helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Location location location! Can’t say enough how great the location of this place is. Literally walking distance to great shopping, restaurants and brunch spots. House is really nice, seemed to be brand new or close to it. Great open kitchen and living area. My one critique would be the window coverings, you can see right into the house at night and for a group of women we felt a little uneasy about that esp those of us sleeping on the first level. Also, the key pad was very difficult to use and we were unable to get the door to even lock at the end. Seemed to be a mchanical issue. We called turnkey and they at first it was a bit of an issue bc the person we talked to didn’t quite know what to do. An additional person called me and we were able to discuss the issue and he said he would handle it. He seemed to know a lot more than the first person we talked to. We had a great time and would 100% rent this house again.

"
433,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Nov 3, 2017",5/5,So perfect!,"Rating Details:

The property manager was more than helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We came as a big group and All our guests had their own private area and we were all very comfortable. The beds were so comfy and the location was unbeatable. The master bedroom was really light and the curtains did not provide any privacy so would’ve liked darker curtains and we needed a iron and could not find one. Other than that, so lovely!!

"
434,https://www.homeaway.com/vacation-rental/p1150071vb#reviews,"Sep 5, 2017",4/5,great location and house is furnished very well,"Great neighborhood, yard could use some TLC. lovely furnishings. Stephanie @ Turnkey was our super star. We called TurnKey twice with no real answers and she ended up showing up on a long weekend to figure out our WIFI. (The wifi info posted in your check in email is inaccurate) Upstairs bathroom shower is very slow draining might want to call a plumber.

"
435,https://www.homeaway.com/vacation-rental/p1152214vb#reviews,"Dec 24, 2017",1/5,Dont go there,"Rating Details:

The property manager was somewhat unhelpful.

The vacation rental was very dirty.

I was happy with the location.

I was very dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

Dirty, abandoned place.

"
436,https://www.homeaway.com/vacation-rental/p1152214vb#reviews,"Nov 26, 2017",5/5,A Creative Soul's Dream,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This place is exactly as advertised. If you want to get in touch with nature or your creative side, this place is for you. Wide-open screened in porch to keep the bugs away but not the fresh air and gentle breezes. Enjoy the respite and the many, many books. Namaste...

"
437,https://www.homeaway.com/vacation-rental/p1153751vb#reviews,"Oct 16, 2017",5/5,"Adorable, cozy, perfect","We absolutely loved our stay over the weekend. First and foremost, we were given all check-in information well before we went to check in which made the process must more convenient and easy. The unit itself is beyond adorable. There is information and trivia about Austin, places suggested to eat, and timetables for travel around the city. The unit is clean and spacious, and even has a a little sitting balcony. The bed is SO comfortable, we slept like rocks. There were little snacks provided and a warm, handwritten note welcoming us to Austin. Would definitely recommend and hope to stay there again!

"
438,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Sep 19, 2018",5/5,Great weekend at Annie’s house,"We were close to pretty much everything, which helped us save on Uber costs and made it more enjoyable. We also felt comfortable in the home and felt as though it provided everything we needed. The pictures showed exactly what the house would look like and the space was great for a large group of people. I highly recommend this place and Annie, she is an amazing host.

"
439,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Sep 4, 2018",5/5,More than enough space for the big group.,"Annie and Chase are extremely responsive via text for anything you need or have issues with during the stay. Location is great as well. Everything in the house was clean and worked well and smoothly. Definitely would recommend and would choose to come here again if I return.

"
440,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Aug 8, 2018",5/5,Nice place for a large group,"It also has a great location to downtown Austin. We were able to walk everywhere and get in and out of the house with ease. Everything was very clean and there were instructions on how to use all amenities. The hosts provided really quick responses to all of my questions. We would certainly stay here again

"
441,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Jul 30, 2018",5/5,We really enjoyed staying here.,"This house is perfectly appointed and close to everything, all while being wonderfully tucked away in a quiet residential neighborhood. The house/neighborhood is simply charming in a way you just have to experience for yourself. We also especially liked that we were able to walk to good coffee in the mornings. We will definitely look to stay here again next time we are in Austin. Thank you Annie and Chase! 🙂

"
442,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Jul 16, 2018",5/5,Perfect place for my big family.,"Annie was extremely quick to respond to all our questions and needs. The place is definitely a great value for its size and location. We stayed here for my niece’s graduation. Everything was just as I expected from the pictures and description overall. The place was given to us absolutely spotless and clean. I highly recommend Annie’s place to stay in. I will definitely come back.

"
443,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Jun 22, 2018",5/5,Annie was the perfect host!,"Whenever we had a question before or during the trip Annie was completely reliable. The place is just a 5 minute UBER from downtown and it wasn't a problem getting anywhere. The best part was the kitchen, it was the perfect meeting spot for all of us girls. If I come back I will definitely stay here again!

"
444,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Jun 21, 2018",5/5,Our stay at Annie’s house was fantastic!,"This house was extremely cute. Austin is absolutely amazing and this VRBO was the perfect space for me and the 13 girls I came with. The house was very clean and comfortable. Annie was so quick to respond to my questions, the location is very convenient, and I would definitely recommend to anyone with large groups in Austin!

"
445,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Jun 13, 2018",5/5,This was the perfect house in Austin,"We came to Austin for my sister’s bachelorette! It slept 16 of us comfortably and was the perfect location. 5-10 min Uber from downtown and south congress sites. Highly recommend Chase's place for large groups. He accommodated to all of our needs (early check in) and exceeded all expectations we had. The home is a short Uber from the best nightlife in Austin (E 6th, Rainey, etc.) 6 out of 5 stars. Thank you Chase!

"
446,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"May 31, 2018",5/5,Great location.,"Great location. Cute space. Very clean.

"
447,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Apr 26, 2018",5/5,Beautiful house!,"We had a great time as a bachelor party of 10. The house is setup well with lots of beds and air mattresses as well. Everything is modern and comfortable with more than enough towels, kitchen supplies, and linens. Annie was very responsive to all of my questions and Patrick who is in Austin was also super nice and helpful. Overall it was a perfect stay.

"
448,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Apr 12, 2018",4/5,Upscale and modern (though residential),"Annie was a pleasure to deal with and their home is very nice. While I would certainly recommend this property in it's own right, those looking to be downtown will be disappointed. The location in East Austin feels residential and we had to walk at least 20 minutes to get to the heart of 6th Street. Nonetheless, the accommodations were clean and comfortable and I wouldn't hesitate to work with Annie in the future.

"
449,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Mar 4, 2018",3/5,Good for groups but...,"Overall, the house is great for groups. However, there was an issue with the smoke detectors going off all the time. After every shower, in the morning for no reason and at night, we have no idea what in the world was happening and the entire house tells you it’s on fire. So weird and very annoying

"
450,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Sep 1, 2017",5/5,Love this place!,"Perfect location! Very clean, plenty of beds for everyone. Had a blast exploring Austin. Can't wait to come back!

"
451,https://www.homeaway.com/vacation-rental/p1156942vb#reviews,"Aug 29, 2017",5/5,This is an Amazing Austin Rental!,"We had a wonderful time staying at Annie and Chase's home in Austin. The property is well decorated and the parking is great for a larger vehicle. Our friends booked a different house for their stay and we both agreed how much better setup this property was for our needs. The beds were super comfy and the location was unbeatable. Uber was super cheap - I will definitely book this house for future Austin trips.

"
452,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Jul 1, 2018",4/5,Amazing,"Very clean, neat and comfortable...my family and I enjoyed our stay...we shall return.

"
453,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Jun 8, 2018",5/5,Enjoyable Stay,"The accomdations were great! The location was also ideal.

I would highly recommend staying here.

"
454,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"May 21, 2018",4/5,Great condo!,"Nice stay! Very clean and pretty condo, new (fresh) carpet, spacious bathrooms...we really enjoyed ourselves. The only down side is the location isn’t the best. It’s in an older neighborhood but it is close to a lot of different things. We would definitely stay again!

"
