,Property Link,Date,Review Rating,Review Tagline,Comments
2522,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Aug 21, 2018",5/5,Comfortable house close to downtown,"This is a great house in a nice neighborhood. You can walk to several restaurants. A lyft ride to the convention center is only $7. The separate master suite upstairs was really nice. The backyard is amazing , just wish I had more time to spend out there. Plenty of space for everyone in the house with 2 living rooms.

"
2523,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jul 26, 2018",5/5,Wonderful Stay,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Everything about our stay in Austin was wonderful! The home was cozy, clean and a great layout for hanging with the group of girls. We felt conveniently located for all of our activities - downtown, outdoor, shopping, eating and more.

"
2524,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jun 18, 2018",1/5,Exremely Disappointing,"Rating Details:

The property manager was very helpful.

The vacation rental was clean.

I was very happy with the location.

I was very dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

The location was the only good thing about this house. The mattress on the downstairs front bedroom was so bad we were forced to go and buy a mattress topper to even be able to sleep on the bed. The door in the front room wound not close. There was no ice or ice maker. The hot water was so hot we burned ourselves. Very dangerous for children. The bar stools were the wrong height for the bar. Tub upstairs and downstairs would not hold water. Anywhere things could be done on the cheap it was done cheaply. Couches, kitchen ware etc.

"
2525,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jun 7, 2018",5/5,ATX bachelor party,"Rating Details:

The property manager was more than helpful.

The vacation rental was clean.

I was more than happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

great

"
2526,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 16, 2018",5/5,"Excellent location! Great place, only Minor issue","Rating Details:

The property manager was very helpful.

The vacation rental was clean.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Excellent overall. Great location, awesome setup, limited cooking supplies. Only one flaw, the bathroom floor was extremely dusty and downstairs bedroom sheets were soiled. Not s big deal, able to handle it ourselves and turn key was very sponsive and wanted to send someone to clean.

"
2527,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 12, 2018",5/5,Nice house for a family visit,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We enjoyed the house design, layout, and location very much. There were a few minor maintenance issues, but they did not affect the quality of our trip (dishwasher had dirty pooled water in it, not enough towels or bath floor mats, slow internet, etc). Overall it is a nice house in a very nice location, and we would stay here again.

"
2528,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 1, 2018",4/5,Wonderful location. Beautiful backyard.,"Overall, it was a wonderful home base for our trip to Austin. We stayed here with two other couples during the Austin Food & Wine Festival. It was within walking distance of auditorium shores. The beds did leave a little to be desired. While most things were stocked in the kitchen, we did have to buy a wine cork and lighter for the fire pit. The upstairs bathroom was fantastic, but the shower head downstairs left a little to be desired. The Wifi could have been a little stronger.

"
2529,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 18, 2018",5/5,Beautiful outdoor oasis!,"We have nothing but positive things to say about this property! Everything was clean and tidy when we arrived, and was very spacious for all of the guests.

"
2530,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 7, 2018",5/5,Great location and comfortable home.,"House was clean and comfortable. Bus stop right across the street. We did walk downtown every day. Close to Congress Bridge.

"
2531,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 20, 2018",5/5,Very Good,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

It was a great location. House was clean when we got there and overall in good condition. The shower on the first floor needs to be looked at as its pressure was non-existent. And the beds could probably use some new mattresses. My only real complaint is that we weren't able to drop our bags off an hour earlier than the 3PM check-in time despite assurances that it wouldn't be a problem.

"
2532,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 9, 2018",5/5,Exactly what we were looking for!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We had a great experience. The house was clean when we arrived and exactly as described. Just a fantastic location.

"
2533,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 5, 2018",5/5,Fantastic!,"It was exactly as described and perfect for what we were looking for

"
2534,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jan 31, 2018",5/5,EXACTLY AS ADVERTISED,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This place was awesome. We needed a place close to the Palmer Events Center, which is where we were working for the weekend. The location was perfect, right across the street from the events center. It's also just steps away from a convenience store, a BBQ restaurant, the bike share program, as well as a little food truck area. The house was immaculate. We had a couple small repairs that needed to be made, I called them and they had someone at the house within 10 minutes to fix it. Incredible. I hope to stay here again next year.

"
2535,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jan 24, 2018",5/5,Family trip to Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Great Grandmother, Grandma and Granpa, 3 kids, and 1 grandchild (18 months) got to stay together in this AWESOME home. It offers a great location and comfy beds! Once there, my daughter realized she had forgotten the pack-n-play and then we found one in the closet! Thanks for helping us have a great trip! TurnKey was awesome!

"
2536,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Dec 13, 2017",5/5,"Nice place, great location","Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Nice place, great location

"
2537,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Nov 30, 2017",5/5,Great House & Location,"We loved our stay here. The house itself was clean, spacious and we enjoyed the fire pit outside. The location was perfect!

"
2538,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 23, 2017",4/5,"Great location, fabulous backyard space","The property was in a great location and we absolutely loved the backyard/fire pit. Cleaning staff did a good job upon arrival and the house was in good order. A few minor issues were noticed (shower head inconsistent pressure, water temperature went hot/cold/hot/cold) but all-in-all a good stay.

TurnKey was great pre-arrival, calling several times to ask if we needed assistance making reservations, etc. Morning of checkout we received an email stating we had been granted late checkout of 12:00 PM instead of the normal 10:00 AM time. We left to eat breakfast and came back to get our luggage and get on the road at 11:45 AM only to find our keycode no longer worked. Called TurnKey and was on intermittent hold for 15-20 minutes. Finally they told me they would send someone to the house to let us in. 40 minutes later that person arrived and then proceeded to wait inside with us (and the cleaning lady showed up) until we left. This was very frustrating and invasive of our privacy as we had a 6+ hour car drive ahead of us so we all had to use the restroom! We were all very disappointed with the final hour of our stay, and it left a black mark on an otherwise fantastic trip!

"
2539,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 17, 2017",4/5,Amazing location,"The property is very Niven with plenty of room for the 6 of us that stayed. The backyard was awesome with a pergola and a fire pit. We were easily able to walk or ride bikes between downtown and Zilker Park. The only issue that took it from 5 to 4 stars is the bathroom on the main floor is getting pretty run down with some mold around the tub and there were only 4 bath towels in the house when we stated there would be 6 people. We would stay again. A couple small tweaks to the property and leaving more towels and it would be perfect!

"
2540,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Aug 8, 2017",5/5,Lovely Home Near Zilker & Barton Springs,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

My family and I had a wonderful time. The house was lovely with plenty of room and nicely decorated. Great backyard sitting area and balconies.

"
2541,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jul 17, 2017",5/5,Perfect Rental for our Vacation!,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We recently converged on Austin for a week to spend time with our 4 adult children, son-in-law, and grandbaby. This home was perfect for our Austin adventure. The location was central to many fun activities the city has to offer such as Zilker Park, S. Congress street, Barton Springs, and many restaurants.

"
2542,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 31, 2017",5/5,514 Bouldin Home,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This property was great! I read many of the reviews prior to renting this home and needless to say, I was slightly worried. However! The house was absolutely precious. Convenient location, great layout, cute decor, huge backyard, and clean! If I had to find a complaint, I would say there could have been more towels... But, we also had 8 people stay.

"
2543,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 25, 2017",2/5,"Great location, but shabby amenities","We booked this rental for a week during our kids' Spring Break. My 70-year-old parents also joined us. The location is great and walkable to many restaurants, Palmer Center, Zilker Park, and the lake. And also includes off-street parking, which was great. However, there is A LOT of loud truck/bus traffic (bus stop right outside house), and when we arrived there was a music festival happening close by and we could hear it in the house. The windows also rattled loudly when planes flew by.

The 3 bedroom layout was great for our family, but both of the downstairs bedrooms had very uncomfortable, squeaky beds. The downstairs bathroom shower was awful and sprayed all over the place, with poor water pressure. The ceiling fan in the downstairs bedroom also did not work. We were disappointed that there was only 1 hanger in the entire house. And only two hand towels and one washcloth could be found. And many of the white bath towels were stained. We ended up going to Target and buying our own towels.

The kitchen was well-equipped, but the dishwasher soap dispenser did not close easily. And the wine glasses, housed on an open shelf were grimy and needed a good wash before we used them. Same for some of the pots/pans.

We liked that there was a washer/dryer, but we were only left with two detergent cubes and no dryer sheets. Also had to pick these up at Target.

The furniture in the house is all very shabby, a little dirty, and mismatched, putting me in mind of a college house. I'm guessing this is a house rented for the many festivals happening in Austin. In fact, we found two ping pong balls on the floor and some red solo cups (beer pong anyone?).

We have family in Austin, and will definitely be coming back to town. But, I wouldn't rent this place again. Too expensive for the condition of it.

"
2544,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 14, 2017",5/5,Great home walking distance to downtown and Congress,"Four of us were in town for the SXSWedu conference and had a great stay at this house. It was clean, the wifi was strong, and there wasn't any moment where we said, ""if only the house had this."" The yard was really beautiful and the house was even nicer than we were expecting. We are fans of walking and it was an easy walk to the restaurants on Congress and to the convention center. I am sure that had we decided to take cabs around, the rides would have been cheap since it is so central. There is also a bike-share stop right down the street if we'd wanted to use that. There were plenty of good restaurants nearby and we all agree we would definitely book this property again for work or for family trips.

"
2545,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 6, 2017",4/5,"Not too cold, not too hot, but just right.","We had a great time at this property during our weekend in Austin. It's walking distance to downtown, and central enough for an inexpensive timeshare to just about anywhere. No amazing bells and whistles although the fitepit is nice. There's a Washers put in the backyard but we couldn't find the washers. All in all we had a good time and the house was perfect for what we needed.

"
2546,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Feb 24, 2017",2/5,"Great Location, Bad Bugs.","The location was great - I was taking the Bar Exam at the Palmer Events Center across the street. However, while the house is picked up and tidy, it is not clean. The floors are dirty and worst of all, the sofa in the den and one of the beds had BUGS!!! If I there was a feasible place for us to go that would still have been within a half mile of the Bar Exam, we would have left the first night. Instead, I couldn't sleep the first night - its hard to sleep when you can feel bugs crawling on you and biting you - and spent the next three days of the exam covered in bug bites and itching.

The house can comfortably fit 6 people, and if you can get over not sleeping/being eaten alive by bugs, then this is a great spot for you.

We washed all of our sheets and clothes to help deter the bugs. My feet and ankles would still get bitten as I walked through the house. Straight up gross.

Id give this place a star for location - convenient and close to things. And a star for a functioning kitchen and a functioning washer/dryer.

(could use a new shower head in the downstairs bathroom)

"
2547,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Nov 21, 2016",2/5,Great location at a reasonable price,"I agree with other reviewers regarding the general run-down appearance of the house interior. As another reviewer noted, the missing front porch light was also a difficulty for us, the broken chairs, and the lack of basic items. There were nice big closets, but only six wire hangers (for the six of us). The kitchen was stocked with only the very basic necessities: one kitchen hand towel, no dish towels, one dirty dish sponge, nothing to store leftovers in (tupperware or foil or wrap), no ice cube tray... The mold on the windowsill in the shower and the tub handle was pretty gross (also noted by the previous reviewer. We also lost sleep in the front bedroom due to rats running and gnawing behind the wall - very noisy! (They're not in the house, but in the wall behind the bedroom.) They were also above the ceiling in the upstairs closet. The positives are the price and the great location and the nice living room(s) to hang out in. I submitted a cleaning review with some of these concerns and they contacted me right away, which was nice. Unfortunately we had already left the house. It seems like they would have supplied us with some more of these items (e.g. hangers, dish towels) if we had requested them during our stay. I didn't think of asking while we were there. Hopefully they have dealt with the rodent issue.

"
2548,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 28, 2016",5/5,Nice property well taken care of,"Nice property well taken care of, close to downtown Austin

"
2549,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 18, 2016",3/5,Indifferent,"We loved the house itself. Nice layout, spacious. But a lot of things were broken. Most of the chairs outside and 2 dining chairs were broken. My friend almost fell backwards in a chair outside. Also the towel rack in the master was on it's last leg. It couldn't even hold a towel. The coffee table in the living room was super wobbly too. The house has definitely been used and abused. Both shower curtains had mold on the bottom too.

The description claims a fully stocked kitchen but I disagree. There were no pots for boiling water and no measuring cups or spoons. It was equipped for very basic cooking needs.

My main concern was that there was no porch light. It was pitch black in front of the house which made it difficult to walk up and down the uneven stairs with no handle. Very dangerous! We had to use our phone flashlights every time to press the code for keyless entry and to guide us to the street.

Other than the issues above, the house was great. The location was great and I appreciated the keyless entry. If you're not a chef and don't need luxury then I would recommend this house.

"
2550,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 9, 2016",4/5,Perfect location in austin,"This house was in the center of Austin, just minutes from downtown by uber and plenty of bike ride hot spots! Plenty of awesome food spots near by, bike rentals and bus stops. Walking distance to major parks. The interior was good too, shower on mainfloor has very little pressure, but upstairs is total opposite. Grass had not been mowed in a while but fire pit was still a good hangout spot. Plenty of clean towels and sheets and toiletries! I would stay here again!

"
2551,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 25, 2016",2/5,"Nice location, but quite dated","This cute house is located nicely near several area attractions and parks within Austin, and is close to bus routes as well. The house had everything the listing mentioned, and coming-and-going was easy with the keypad entry. The exception to this is that the description of ""3 bedrooms"" is a bit mis-leading, as the master bedroom is a loft that is open to the rest of the house. So yes, it has 3 bedrooms, but only two with privacy.

I gave the house 2 stars for several reasons. Some aspects of the house are quite dated and in need of an update, in particular the first floor bathroom. The shower is almost unusable because of the poor quality shower head, there is mold on the window sill in the shower, and the tile and wall areas are falling apart. The mirror is hung so low that if you are over 5'5"", you can't see yourself in it. When we checked in, the towels and bed sheets were still wet. I assume they were washed but not properly dried. It also looked as though the floor hadn't been swept prior to our arrival. There was a large stain on the rug in the living room that was still wet, as if they tried to clean it and gave up.

In short, its a nice location, but thats about it. For the nightly price of the house, I expected much better.

"
2552,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 21, 2016",5/5,Ideal location,"The location of this property can't be beat. Our family of ten (including four children ages 7 and younger) comfortably stayed here for the weekend. We walked or biked to all of our destinations around town (restaurants, parks, Cap 10k event). The house was clean, and had plenty of towels and comfortable beds. We did not cook while there, but it looked to have plenty of dishes and utensils, though I didn't notice any spices or other similar items. We brought our own portable crib, but there was one in the closet that could have been used.

I would recommend to the manager to fix the downstairs bathroom door that wouldn't latch and grease the kitchen cabinet door hinges (squeaky!).

The keyless entry is great. On the day of checkout we came back from our morning outing, though, to find that our code had been changed. I thankfully had the number to call, and the friendly customer service agent was able to give us the new code to get back in.

We would stay here again in a heartbeat!

"
2553,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Feb 9, 2016",5/5,Girls' Weekend,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

A few of us girls get together every year for a girls weekend. We found this wonderful house and it was perfect! It's so close to the bars and restaurants. We had a fantastic time with no complaints!

"
2554,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jan 28, 2016",4/5,"Great Location, Lots of Space","Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The location of this house was great, it was easy to walk everywhere and the local bus stopped right at the corner. The yard space and fire pit were very private and fun to use. The space was well laid out and very tidy - it was a great space for the five of us. There were some issues though, mainly that the exterior light by the front door was gone - it made arriving at night and negotiating the keypad scary and hard. And the front door lock was unaligned so it was tricky to open and close. The bathrooms were tired, particularly the main floor bathroom - it was actually pretty grim. The tile and tub badly need to be replaced. Last oddity, there were no hangers. Lots of closet space, no hangers. The kitchen was well stocked, and when the dishwasher didn't turn on they were happy to help (light switch on the wall, who knew?!).

"
2555,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Nov 16, 2015",4/5,Awesome Location,"We stayed for two nights on a weekend. I can't say enough about the location, it was very convenient and near anything downtown Austin had to offer. There were plenty of clean linens available and basic toiletries provided. The kitchen even had dishwasher soap and liquid hand soap stocked (which is great for out of towners). The house can really sleep about 8 people in beds comfortably (one queen, two twins, one full/queen pull out sofa, and one king bed upstairs), possibly 9 if one person slept on the couch in the front room. If you are a picky cook, you may want to bring your own skillet to cook in, the one provided sticks pretty bad. The driveway can fit 4 cars (stacked one in front of the other, single wide driveway), but parking is not available on the street (no parking signs were everywhere). There is a public parking garage across the street in the park, but the attendants couldn't guarantee that we wouldn't get towed if we left cars overnight. I suggest that if you are going to have more than 4 cars, to carpool or find a different parking garage around town that allows for overnight parking. Overall I would say to skip out on a hotel near 6th Street and stay here instead. The house is cute and simple, and the rental process went smoothly. Having a key pad with a code for the weekend was amazing!

"
2556,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Aug 31, 2015",5/5,"Cute house, great location","We stayed here for two nights with 10 people and it was perfect! We slept 8 in beds and had a blowup for the other day. Great location, central to downtown and walking distance from South Congress.

"
2557,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Aug 20, 2015",5/5,Wedding at Mercury Hall,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

What a great little (yet not so!)house this is. It was perfect in many ways: traffic flow through house, kitchen size and layout, acomodating everyone over several days, close to Zilker and bike kiosks, minutes from Mercury Hall, close to downtown. The house was clean, cool, attractive, and great towels (someone previously didn't like them). I would stay here again. It was so smart to rent this house for the wedding week.

"
2558,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jul 14, 2015",5/5,Great location!,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Overall, we had a great stay at the Bouldin house. The property was clean and well maintained. It is in a very quiet neighborhood and in close proximity to downtown, Zilker Park and Barton Springs. The TurnKey team was great to work with. They were quick to respond to our questions during our stay.

"
2559,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jun 17, 2015",5/5,Excellent value & location,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

pre-arrival communication was great. We comfortably slept 6 guys for a weekend. Location was extremely convenient. Excellent restaurants like Uchi (sushi) and Black's BBQ are within short walking distance. There are CityBikes available for rental at the intersection of Barton Springs & Bouldin. The house was clean when we arrived. One thing I'd suggest to the owners is to provide oven mitts in the kitchen. We improvised with towels.

"
2560,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jun 16, 2015",5/5,Adorable & clean!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We had a great experience! It was super clean, excellently located, & adorable!

"
2561,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jun 10, 2015",5/5,Great spot!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Blown away by the comfort and spaciousness of this house. Great for a family or group of friends.

"
2562,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 20, 2015",4/5,Zilker Park home,"Rating Details:

The property manager was more than helpful.

The vacation rental was very clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Overall good, house was not in as good of condition as advertised. The grounds were overgrown and unkempt, but location was great and it served the purpose of the weekend, so generally pleased. Oh, they also seriously lacked on towels and the ones they had were really hand towels

"
2563,https://www.homeaway.com/vacation-rental/p3477728#reviews,"May 9, 2015",5/5,Unbeatable Location,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Great place to rent. Walking distance to downtown, South Congress, and right across the street from Auditorium Shores. The house was clean and the beds were comfy. Plenty of space inside and a nice yard for a family. One negative: I asked the rental company whether a pack and play and high chair was available for my infant. They told me the property did not have those items so I rented them. When I got there, there was a pack and play and high chair in the closet. The rental company really should know what is at the house. Just a minor issue, and more with the rental company than the house itself. Would definitely rent again!

"
2564,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 28, 2015",5/5,Cute house near South Congress,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Overall I was very satisfied with our stay. The house is newly decorated and close enough to South Congress and downtown areas that you could walk or take a quick uber. Great fire pit in the back that I wish we got to take advantage of. There's also a bike share stop right outside the house that was really fun to do one morning. We fit 9 girls in this house very comfortably and had an amazing weekend. The team was very communicative with me to make sure the stay was great. My only (minor) complaints were that the bathrooms could use some freshening and there were not enough towels provided. I did ask for more towels to be brought over but they were pretty small and not actually bath towels.

"
2565,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 16, 2015",4/5,family weekend,"This worked great for our purpose.

The areas that weren't great could easily be upgraded to turn this into a 5 star rental.

We give it 5 stars for

- location

- outdoor area

- master bedroom

- washer/dryer

- providing small fans for the downstairs bedrooms (we always use fans for white noise)

Only 3 stars for

-kitchen supplies--it had all the basics, and worked fine for us on this trip. We've stayed in other VRBO properties for Thanksgiving weekend without problem, but would need additional dishes & cookware to do it in this house.

-bathrooms--they had all the basics.

Master bath had two vanity areas, which was nice. The mirror in one area was great, the other was very small. In the large area with 2nd vanity, adding a mini fridge and coffee maker would make this even better for two family rental.

Mirror in the main bath was hung horizontally at a low level, none of us (all tall) could see our face in it without bending over. Rehang it vertically or replace with mirror that is as long as the vanity. There is plenty of counter space so more mirror space would be helpful.

Both bathrooms have good showers, but could use nicer shower curtains, liners, hooks, and towels.

"
2566,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Apr 9, 2015",5/5,SXSW TAKEOVER-DRUMSQUAD,"Rating Details:

The property manager was more than helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

ABOVE AVERAGE! ALMOST DIDNT WANT TO LEAVE! THIS MODERN HOME LENT EVERY POSSIBLE NECCESSITIE AND SOME.

"
2567,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Mar 10, 2015",4/5,Cozy Convenient home,"Rating Details:

The property manager was more than helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

I thoroughly enjoyed this vacation home along with TurnKey as a company. Everything was so easy and taken care of, I had no worries as I have had before with other rental companies. The home was nice and clean when we arrived except the first floor bathroom floor being dirty. We were very satisfied and fit comfortably. It is very close to many ideal destinations in Austin which made it easy to get around. Would have liked to spend more time in the backyard but it was not very presentable and so it was not as ideal to spend time out there. The chairs were all in disarray and the grass was un-kept.

"
2568,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Feb 5, 2015",4/5,House needs work but you can't beat the location,"We had a great stay in Austin. The location of the house is perfect to walk to downtown or Soco. We had a few issues with the house during our week long stay but the property manager was quick to resolve them. House was clean on arrival. If we come back to Austin we would definitely stay there again.

"
2569,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jan 15, 2015",4/5,"Great location, comfortable, clean house","Perfect rental for checking out Austin!

"
2570,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Jan 11, 2015",4/5,Enjoyable stay near Zilker Park,"Clean, comfortable house and excellent management company that was helpful when we needed to add an extra night to our stay. Great location.

"
2571,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Dec 27, 2014",5/5,Great location to enjoy what Austin has to offer.,"The property was clean at our arrival, nicely furnished and well equiped. It met the needs of a 5 members family wanting to spend a memorable christmas holiday. But the most valuable feature of the property is its location. Right into the center of Austin's city life.

"
2572,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Nov 19, 2014",2/5,Austin in the moonlight,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

Hose needs some care. It was clean and warm (cold snap while we were there) but the bathrooms are outdated, the furniture is old (except beds were great), handles were falling off, vent in upstairs was hanging loose from the ceiling, dresser was falling apart, kitchen was not well stocked with pans, etc... Termites are attacking the front porch pillars. WiFi worked good and the managers were very responsive when I called trying to figure out how to start the dishwasher.

"
2573,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Nov 3, 2014",5/5,Great weekend!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Nice property, good location, very well cared for

"
2574,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 29, 2014",1/5,Would never go back!,"Rating Details:

The property manager was somewhat unhelpful.

The vacation rental was clean.

I was more than happy with the location.

I was very dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

House has crumbling foundation. The flower in the picture is there to cover the column that has wood rot. One outlet quit working. A drawer front fell off. Washing machine doesn't work, nor the coffee pot. No directions to use things. Mold on shower curtain and upstairs bathroom fixture. Space in house was fine. It was clean. But the amendiities were awful. No washcloths, Kleenex, thin towels. I was embarrassed that I had picked this place for my 6 friends and I.

"
2575,https://www.homeaway.com/vacation-rental/p3477728#reviews,"Oct 22, 2014",4/5,ACL Weekend,"Rating Details:

The property manager was very helpful.

The vacation rental was clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Great location and overall we had a good stay. House needs a bit of TLC. There was a very moldly curtain in the bathroom. The towels were way past their prime. The bed mattresses need to be replaced. Even so, given the walking distance to Zilker Park, it was a good choice for us.

"
